# Modern Legacy BlockId Metadata
{Name:'minecraft:brown_mushroom_block',Properties:{north:'false',east:'false',south:'true',west:'true',up:'true',down:'false'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'south_west'}} 99 7
{Name:'minecraft:brown_mushroom_block',Properties:{north:'false',east:'false',south:'true',west:'false',up:'true',down:'false'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'south'}} 99 8
{Name:'minecraft:brown_mushroom_block',Properties:{north:'false',east:'true',south:'true',west:'false',up:'true',down:'false'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'south_east'}} 99 9
{Name:'minecraft:mushroom_stem',Properties:{north:'true',east:'true',south:'true',west:'true',up:'false',down:'false'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'stem'}} 99 10
{Name:'minecraft:brown_mushroom_block',Properties:{north:'true',east:'true',south:'true',west:'true',up:'true',down:'true'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'all_outside'}} 99 14
{Name:'minecraft:mushroom_stem',Properties:{north:'true',east:'true',south:'true',west:'true',up:'true',down:'true'}} {Name:'minecraft:brown_mushroom_block',Properties:{variant:'all_stem'}} 99 15
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'false',south:'false',west:'false',up:'false',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'all_inside'}} 100 0
{Name:'minecraft:red_mushroom_block',Properties:{north:'true',east:'false',south:'false',west:'true',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'north_west'}} 100 1
{Name:'minecraft:red_mushroom_block',Properties:{north:'true',east:'false',south:'false',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'north'}} 100 2
{Name:'minecraft:red_mushroom_block',Properties:{north:'true',east:'true',south:'false',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'north_east'}} 100 3
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'false',south:'false',west:'true',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'west'}} 100 4
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'false',south:'false',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'center'}} 100 5
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'true',south:'false',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'east'}} 100 6
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'false',south:'true',west:'true',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'south_west'}} 100 7
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'false',south:'true',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'south'}} 100 8
{Name:'minecraft:red_mushroom_block',Properties:{north:'false',east:'true',south:'true',west:'false',up:'true',down:'false'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'south_east'}} 100 9
{Name:'minecraft:red_mushroom_block',Properties:{north:'true',east:'true',south:'true',west:'true',up:'true',down:'true'}} {Name:'minecraft:red_mushroom_block',Properties:{variant:'all_outside'}} 100 14
{Name:'minecraft:iron_bars'} {Name:'minecraft:iron_bars'} 101 0
{Name:'minecraft:glass_pane'} {Name:'minecraft:glass_pane'} 102 0
{Name:'minecraft:melon'} {Name:'minecraft:melon_block'} 103 0
{Name:'minecraft:pumpkin_stem',Properties:{age:'0'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'0',facing:'east'}} 104 0
{Name:'minecraft:pumpkin_stem',Properties:{age:'1'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'1',facing:'east'}} 104 1
{Name:'minecraft:pumpkin_stem',Properties:{age:'2'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'2',facing:'east'}} 104 2
{Name:'minecraft:pumpkin_stem',Properties:{age:'3'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'3',facing:'east'}} 104 3
{Name:'minecraft:pumpkin_stem',Properties:{age:'4'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'4',facing:'east'}} 104 4
{Name:'minecraft:pumpkin_stem',Properties:{age:'5'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'5',facing:'east'}} 104 5
{Name:'minecraft:pumpkin_stem',Properties:{age:'6'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'6',facing:'east'}} 104 6
{Name:'minecraft:pumpkin_stem',Properties:{age:'7'}} {Name:'minecraft:pumpkin_stem',Properties:{age:'7',facing:'east'}} 104 7
{Name:'minecraft:melon_stem',Properties:{age:'0'}} {Name:'minecraft:melon_stem',Properties:{age:'0',facing:'east'}} 105 0
{Name:'minecraft:melon_stem',Properties:{age:'1'}} {Name:'minecraft:melon_stem',Properties:{age:'1',facing:'east'}} 105 1
{Name:'minecraft:melon_stem',Properties:{age:'2'}} {Name:'minecraft:melon_stem',Properties:{age:'2',facing:'east'}} 105 2
{Name:'minecraft:melon_stem',Properties:{age:'3'}} {Name:'minecraft:melon_stem',Properties:{age:'3',facing:'east'}} 105 3
{Name:'minecraft:melon_stem',Properties:{age:'4'}} {Name:'minecraft:melon_stem',Properties:{age:'4',facing:'east'}} 105 4
{Name:'minecraft:melon_stem',Properties:{age:'5'}} {Name:'minecraft:melon_stem',Properties:{age:'5',facing:'east'}} 105 5
{Name:'minecraft:melon_stem',Properties:{age:'6'}} {Name:'minecraft:melon_stem',Properties:{age:'6',facing:'east'}} 105 6
{Name:'minecraft:melon_stem',Properties:{age:'7'}} {Name:'minecraft:melon_stem',Properties:{age:'7',facing:'east'}} 105 7
{Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'false',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'false',up:'false',west:'false'}} 106 0
{Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'true',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'true',up:'false',west:'false'}} 106 1
{Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'false',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'false',up:'false',west:'true'}} 106 2
{Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'true',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'false',north:'false',south:'true',up:'false',west:'true'}} 106 3
{Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'false',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'false',up:'false',west:'false'}} 106 4
{Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'true',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'true',up:'false',west:'false'}} 106 5
{Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'false',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'false',up:'false',west:'true'}} 106 6
{Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'true',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'false',north:'true',south:'true',up:'false',west:'true'}} 106 7
{Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'false',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'false',up:'false',west:'false'}} 106 8
{Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'true',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'true',up:'false',west:'false'}} 106 9
{Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'false',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'false',up:'false',west:'true'}} 106 10
{Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'true',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'true',north:'false',south:'true',up:'false',west:'true'}} 106 11
{Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'false',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'false',up:'false',west:'false'}} 106 12
{Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'true',up:'true',west:'false'}} {Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'true',up:'false',west:'false'}} 106 13
{Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'false',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'false',up:'false',west:'true'}} 106 14
{Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'true',up:'true',west:'true'}} {Name:'minecraft:vine',Properties:{east:'true',north:'true',south:'true',up:'false',west:'true'}} 106 15
{Name:'minecraft:oak_fence_gate',Properties:{facing:'south',in_wall:'false',open:'false',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'south',in_wall:'false',open:'false',powered:'false'}} 107 0
{Name:'minecraft:oak_fence_gate',Properties:{facing:'west',in_wall:'false',open:'false',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'west',in_wall:'false',open:'false',powered:'false'}} 107 1
{Name:'minecraft:oak_fence_gate',Properties:{facing:'north',in_wall:'false',open:'false',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'north',in_wall:'false',open:'false',powered:'false'}} 107 2
{Name:'minecraft:oak_fence_gate',Properties:{facing:'east',in_wall:'false',open:'false',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'east',in_wall:'false',open:'false',powered:'false'}} 107 3
{Name:'minecraft:oak_fence_gate',Properties:{facing:'south',in_wall:'false',open:'true',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'south',in_wall:'false',open:'true',powered:'false'}} 107 4
{Name:'minecraft:oak_fence_gate',Properties:{facing:'west',in_wall:'false',open:'true',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'west',in_wall:'false',open:'true',powered:'false'}} 107 5
{Name:'minecraft:oak_fence_gate',Properties:{facing:'north',in_wall:'false',open:'true',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'north',in_wall:'false',open:'true',powered:'false'}} 107 6
{Name:'minecraft:oak_fence_gate',Properties:{facing:'east',in_wall:'false',open:'true',powered:'false'}} {Name:'minecraft:fence_gate',Properties:{facing:'east',in_wall:'false',open:'true',powered:'false'}} 107 7
{Name:'minecraft:oak_fence_gate',Properties:{facing:'south',in_wall:'false',open:'false',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'south',in_wall:'false',open:'false',powered:'true'}} 107 8
{Name:'minecraft:oak_fence_gate',Properties:{facing:'west',in_wall:'false',open:'false',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'west',in_wall:'false',open:'false',powered:'true'}} 107 9
{Name:'minecraft:oak_fence_gate',Properties:{facing:'north',in_wall:'false',open:'false',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'north',in_wall:'false',open:'false',powered:'true'}} 107 10
{Name:'minecraft:oak_fence_gate',Properties:{facing:'east',in_wall:'false',open:'false',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'east',in_wall:'false',open:'false',powered:'true'}} 107 11
{Name:'minecraft:oak_fence_gate',Properties:{facing:'south',in_wall:'false',open:'true',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'south',in_wall:'false',open:'true',powered:'true'}} 107 12
{Name:'minecraft:oak_fence_gate',Properties:{facing:'west',in_wall:'false',open:'true',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'west',in_wall:'false',open:'true',powered:'true'}} 107 13
{Name:'minecraft:oak_fence_gate',Properties:{facing:'north',in_wall:'false',open:'true',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'north',in_wall:'false',open:'true',powered:'true'}} 107 14
{Name:'minecraft:oak_fence_gate',Properties:{facing:'east',in_wall:'false',open:'true',powered:'true'}} {Name:'minecraft:fence_gate',Properties:{facing:'east',in_wall:'false',open:'true',powered:'true'}} 107 15
{Name:'minecraft:brick_stairs',Properties:{facing:'east',half:'bottom'}} {Name:'minecraft:brick_stairs',Properties:{facing:'east',half:'bottom',shape:'inner_left'}} 108 0
{Name:'minecraft:brick_stairs',Properties:{facing:'west',half:'bottom'}} {Name:'minecraft:brick_stairs',Properties:{facing:'west',half:'bottom',shape:'inner_left'}} 108 1
{Name:'minecraft:brick_stairs',Properties:{facing:'south',half:'bottom'}} {Name:'minecraft:brick_stairs',Properties:{facing:'south',half:'bottom',shape:'inner_left'}} 108 2
{Name:'minecraft:brick_stairs',Properties:{facing:'north',half:'bottom'}} {Name:'minecraft:brick_stairs',Properties:{facing:'north',half:'bottom',shape:'inner_left'}} 108 3
{Name:'minecraft:brick_stairs',Properties:{facing:'east',half:'top'}} {Name:'minecraft:brick_stairs',Properties:{facing:'east',half:'top',shape:'inner_left'}} 108 4
{Name:'minecraft:brick_stairs',Properties:{facing:'west',half:'top'}} {Name:'minecraft:brick_stairs',Properties:{facing:'west',half:'top',shape:'inner_left'}} 108 5
{Name:'minecraft:brick_stairs',Properties:{facing:'south',half:'top'}} {Name:'minecraft:brick_stairs',Properties:{facing:'south',half:'top',shape:'inner_left'}} 108 6
{Name:'minecraft:brick_stairs',Properties:{facing:'north',half:'top'}} {Name:'minecraft:brick_stairs',Properties:{facing:'north',half:'top',shape:'inner_left'}} 108 7
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'east',half:'bottom'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'east',half:'bottom',shape:'inner_left'}} 109 0
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'west',half:'bottom'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'west',half:'bottom',shape:'inner_left'}} 109 1
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'south',half:'bottom'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'south',half:'bottom',shape:'inner_left'}} 109 2
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'north',half:'bottom'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'north',half:'bottom',shape:'inner_left'}} 109 3
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'east',half:'top'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'east',half:'top',shape:'inner_left'}} 109 4
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'west',half:'top'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'west',half:'top',shape:'inner_left'}} 109 5
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'south',half:'top'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'south',half:'top',shape:'inner_left'}} 109 6
{Name:'minecraft:stone_brick_stairs',Properties:{facing:'north',half:'top'}} {Name:'minecraft:stone_brick_stairs',Properties:{facing:'north',half:'top',shape:'inner_left'}} 109 7
{Name:'minecraft:mycelium'} {Name:'minecraft:mycelium'} 110 0
{Name:'minecraft:lily_pad'} {Name:'minecraft:waterlily'} 111 0
{Name:'minecraft:nether_bricks'} {Name:'minecraft:nether_brick'} 112 0
{Name:'minecraft:nether_brick_fence'} {Name:'minecraft:nether_brick_fence'} 113 0
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'east',half:'bottom'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'east',half:'bottom',shape:'inner_left'}} 114 0
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'west',half:'bottom'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'west',half:'bottom',shape:'inner_left'}} 114 1
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'south',half:'bottom'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'south',half:'bottom',shape:'inner_left'}} 114 2
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'north',half:'bottom'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'north',half:'bottom',shape:'inner_left'}} 114 3
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'east',half:'top'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'east',half:'top',shape:'inner_left'}} 114 4
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'west',half:'top'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'west',half:'top',shape:'inner_left'}} 114 5
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'south',half:'top'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'south',half:'top',shape:'inner_left'}} 114 6
{Name:'minecraft:nether_brick_stairs',Properties:{facing:'north',half:'top'}} {Name:'minecraft:nether_brick_stairs',Properties:{facing:'north',half:'top',shape:'inner_left'}} 114 7
{Name:'minecraft:nether_wart',Properties:{age:'0'}} {Name:'minecraft:nether_wart',Properties:{age:'0'}} 115 0
{Name:'minecraft:nether_wart',Properties:{age:'1'}} {Name:'minecraft:nether_wart',Properties:{age:'1'}} 115 1
{Name:'minecraft:nether_wart',Properties:{age:'2'}} {Name:'minecraft:nether_wart',Properties:{age:'2'}} 115 2
{Name:'minecraft:nether_wart',Properties:{age:'3'}} {Name:'minecraft:nether_wart',Properties:{age:'3'}} 115 3
{Name:'minecraft:enchanting_table'} {Name:'minecraft:enchanting_table'} 116 0
{Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'false',has_bottle_1:'false',has_bottle_2:'false'}} {Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'false',has_bottle_1:'false',has_bottle_2:'false'}} 117 0
{Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'true',has_bottle_1:'false',has_bottle_2:'false'}} {Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'true',has_bottle_1:'false',has_bottle_2:'false'}} 117 1
{Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'false',has_bottle_1:'true',has_bottle_2:'false'}} {Name:'minecraft:brewing_stand',Properties:{has_bottle_0:'false',has_bottle_1:'true',has_bottle_2:'false'}} 117 2
